Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30,q_31
34,346,6,0,168,0,97,M_1,M_2,M_2,M_1,M_0,M_1,M_0,M_2,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
34,347,7,0,168,0,97,M_1,M_2,M_2,M_1,M_0,M_1,M_0,M_2,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
34,348,8,0,168,0,97,M_1,M_2,M_2,M_1,M_0,M_1,M_0,M_2,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_1,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
34,349,9,2,170,1,98,M_1,M_2,M_2,M_1,M_0,M_1,M_0,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
34,350,10,0,170,0,98,M_1,M_2,M_2,M_1,M_0,M_1,M_0,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,350,0,0,170,0,98,M_1,M_2,M_2,M_1,M_0,M_1,M_0,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,351,1,0,170,0,98,M_1,M_2,M_2,M_1,M_0,M_1,M_0,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,352,2,2,172,1,99,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,353,3,0,172,0,99,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,354,4,0,172,0,99,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,355,5,0,172,0,99,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,356,6,0,172,0,99,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,357,7,2,174,1,100,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_0,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,358,8,0,174,0,100,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_0,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,359,9,0,174,0,100,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_0,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
35,360,10,0,174,0,100,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_0,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,360,0,0,174,0,100,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_0,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,361,1,0,174,0,100,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_0,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,362,2,0,174,0,100,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_2,M_3,M_2,M_0,M_0,M_3,M_3,M_1,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,363,3,2,176,1,101,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_2,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,364,4,0,176,0,101,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_2,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,365,5,0,176,0,101,M_1,M_2,M_2,M_1,M_0,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_2,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,366,6,2,178,1,102,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_0,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,367,7,0,178,0,102,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_0,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,368,8,0,178,0,102,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_0,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,369,9,0,178,0,102,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_0,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
36,370,10,0,178,0,102,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_0,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,370,0,0,178,0,102,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_3,M_2,M_0,M_0,M_3,M_3,M_0,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,371,1,2,180,1,103,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,372,2,0,180,0,103,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,373,3,0,180,0,103,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,374,4,0,180,0,103,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,375,5,0,180,0,103,M_1,M_2,M_2,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_1,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,376,6,2,182,1,104,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_2,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,377,7,0,182,0,104,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_2,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,378,8,0,182,0,104,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_2,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
37,379,9,2,184,1,105,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_2,M_0,M_3,M_3,M_3,M_3,M_3
37,380,10,0,184,0,105,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_2,M_0,M_3,M_3,M_3,M_3,M_3
38,380,0,0,184,0,105,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_0,M_3,M_3,M_3,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_2,M_0,M_3,M_3,M_3,M_3,M_3
38,381,1,3,187,0,108,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,382,2,0,187,0,108,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,383,3,0,187,0,108,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,384,4,2,189,1,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,385,5,0,189,0,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,386,6,0,189,0,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,387,7,0,189,0,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,388,8,0,189,0,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,389,9,0,189,0,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
38,390,10,0,189,0,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,390,0,0,189,0,109,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_0,M_3,M_3,M_3,M_2,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,391,1,2,191,1,110,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,392,2,0,191,0,110,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,393,3,0,191,0,110,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,394,4,0,191,0,110,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,395,5,0,191,0,110,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_3,M_3,M_0,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,396,6,2,193,1,111,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,397,7,0,193,0,111,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,398,8,0,193,0,111,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,399,9,0,193,0,111,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
39,400,10,0,193,0,111,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,400,0,0,193,0,111,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,401,1,0,193,0,111,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_0,M_3,M_3,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,402,2,2,195,1,112,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,403,3,0,195,0,112,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,404,4,0,195,0,112,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,405,5,0,195,0,112,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,406,6,0,195,0,112,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_3,M_3,M_0,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,407,7,2,197,1,113,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,408,8,0,197,0,113,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,409,9,0,197,0,113,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
40,410,10,0,197,0,113,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,410,0,0,197,0,113,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,411,1,0,197,0,113,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_0,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,412,2,2,199,1,114,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,413,3,0,199,0,114,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,414,4,0,199,0,114,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,415,5,0,199,0,114,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,416,6,0,199,0,114,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_3,M_2,M_0,M_3,M_3,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,417,7,2,201,1,115,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,418,8,0,201,0,115,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,419,9,0,201,0,115,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
41,420,10,0,201,0,115,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,420,0,0,201,0,115,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_0,M_2,M_0,M_3,M_3,M_3,M_2,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,421,1,2,203,1,116,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,422,2,0,203,0,116,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,423,3,0,203,0,116,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,424,4,0,203,0,116,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,425,5,0,203,0,116,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,426,6,2,205,1,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,427,7,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,428,8,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,429,9,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
42,430,10,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,430,0,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,431,1,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,432,2,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,433,3,0,205,0,117,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
